id,observed_on,time_observed_at,user_id,updated_at,quality_grade,description,place_guess,latitude,longitude,species_guess,scientific_name
35166146,11/1/19,2019-11-01 15:21:54 UTC,2164531,2019-11-01 15:22:11 UTC,needs_id,,"The Plains, OH, US",39.37234298,-82.12704113,,Rhizopogon
35222795,11/2/19,,155080,2019-11-24 12:13:35 UTC,needs_id,Mixed hardwood/pine woodland. Growing in lawn.,"United States, Arkansas, Poinsett County, Harrisburg, Lake Poinsett State Park",35.5320255,-90.6846177,Rhizopogon,Rhizopogon
35247233,11/2/19,2019-11-02 22:31:00 UTC,1180604,2019-11-03 18:44:58 UTC,needs_id,Presence of rhizomorph indicates Rhizopogon.,"Northside, Ann Arbor, MI, USA",42.29577222,-83.72534167,Rhizopogon,Rhizopogon
35259030,11/3/19,2019-11-03 16:51:44 UTC,1029820,2019-11-03 23:19:34 UTC,needs_id,,"Baker Mountain Dr, Wardensville, WV, US",39.1319695,-78.58452,,Rhizopogon
35304042,,,1409202,2019-11-04 22:46:05 UTC,casual,All I know is that is is a puffball mushroom of some kind help would be needed ,"Atascocita Town Center, Houston, TX 77346, USA",29.99970137,-95.16213354,Rhizopogon,Rhizopogon
35306900,9/30/19,2019-09-30 21:25:52 UTC,2321079,2019-11-04 23:58:40 UTC,needs_id,,"Eastern Washington University, Cheney, WA, US",47.49121167,-117.5919033,,Rhizopogon ochraceorubens
35311715,11/4/19,2019-11-04 14:19:04 UTC,2387822,2019-11-05 02:38:14 UTC,needs_id,,"South Lake Tahoe, CA, US",38.92093333,-119.9636783,Rhizopogon,Rhizopogon
35378163,10/27/19,2019-10-27 18:14:28 UTC,2213800,2019-11-06 18:24:22 UTC,needs_id,,"141 G Street, Arcata, CA 95521, United States",40.85602917,-124.0978532,Rhizopogon,Rhizopogon
35392134,11/4/19,2019-11-05 00:14:00 UTC,2041339,2019-11-07 01:04:20 UTC,needs_id,"Small rounded fungi being dug up and eaten by midsized rodents, presumably squirrels. The photos show the holes after the fungus was removed. Fungus appears to have been a rounded oval about 4cm long, the inside of the hole it was removed from is whitish with brown veining or marbling, hence the suggested ID as rhizopogon. In a mid-aged forest of about 40 year old douglas fir. Not much to go on, I know, but if somebody has any idea more specific than ""truffle-like mushrooms"" please enlighten me. ","Strathcona, BC, Canada",50.15065565,-125.3152359,Rhizopogon,Rhizopogon
35500884,11/9/19,2019-11-09 20:35:06 UTC,103396,2019-11-09 20:36:46 UTC,needs_id,,"Somerset, MA 02726, USA",41.7374552,-71.15821,Rhizopogon,Rhizopogon
35503753,11/9/19,2019-11-09 19:30:59 UTC,364529,2019-11-09 21:58:25 UTC,needs_id,,"Nevada County, US-CA, US",39.24639478,-120.9266491,Rhizopogon,Rhizopogon
35543825,11/10/19,2019-11-10 15:23:20 UTC,2200798,2019-11-10 21:24:44 UTC,needs_id,,"Nebraska Ave, Nashville, TN, US",36.14358488,-86.83867763,,Rhizopogon
35572464,11/11/19,2019-11-11 15:58:03 UTC,2431712,2019-11-11 16:11:35 UTC,needs_id,,"Camp Wai Lani, Palm Harbor, FL, US",28.1111445,-82.77600833,,Rhizopogon
35592849,11/11/19,2019-11-12 01:28:02 UTC,1348472,2019-11-13 01:30:21 UTC,needs_id,,"Little Lake Rd, Mendocino, CA, US",39.31313741,-123.769254,Rhizopogon,Rhizopogon
35594325,11/10/19,2019-11-11 02:39:00 UTC,773740,2019-11-12 02:20:01 UTC,needs_id,,"Newport, OR, USA",44.61024643,-124.0638956,Rhizopogon,Rhizopogon
35681353,11/14/19,2019-11-14 20:52:43 UTC,2177914,2019-11-14 21:01:39 UTC,needs_id,,"Musser Rd NE, Pleasantville, OH, US",39.82326167,-82.531425,,Rhizopogon
35686158,11/14/19,2019-11-14 23:49:49 UTC,1279415,2019-11-16 17:23:57 UTC,needs_id,Grew in a cluster in my wood chipping a mulch ,"E Cherokee Way, Sierra Vista, AZ, US",31.47785472,-110.27642,Rhizopogon,Rhizopogon
35688732,11/13/19,2019-11-14 00:09:33 UTC,170354,2019-11-15 06:47:16 UTC,needs_id,,"El Camino Hospital - Mountain View Campus, Mountain View, CA, US",37.36825964,-122.0780728,Rhizopogon,Rhizopogon
35711447,11/15/19,2019-11-15 18:43:46 UTC,364529,2019-11-15 21:24:53 UTC,needs_id,Attached to ox eye daisy roots. Reddish blush. Yellow worm holes,"Dutch Flat, CA, USA",39.19229507,-120.8243484,Rhizopogon,Rhizopogon
35715475,11/15/19,2019-11-15 15:22:56 UTC,445897,2020-04-27 01:16:15 UTC,needs_id,,"Resica Falls Ln, Houston, TX, US",29.78226478,-95.69979534,,Rhizopogon
35787162,11/16/19,2019-11-16 15:56:03 UTC,1749726,2019-11-18 01:24:12 UTC,needs_id,,"Willow Valley Rd, Nevada City, CA, US",39.27119346,-120.9859074,Rhizopogon,Rhizopogon
35826157,11/18/19,2019-11-18 13:59:43 UTC,1694866,2019-11-19 20:25:36 UTC,needs_id,"These were found in the damp dirt, under a pecan tree.  They smell like mushrooms.  ","W Arapaho Rd, Richardson, TX, US",32.96257095,-96.76827785,,Rhizopogon
35852071,11/19/19,2019-11-19 15:47:22 UTC,2449088,2019-11-19 15:48:30 UTC,needs_id,,"W Highway 19, Loris, SC, US",34.05086719,-79.00494445,,Rhizopogon
35860181,11/18/19,2019-11-18 15:26:39 UTC,1434444,2019-11-20 23:40:31 UTC,needs_id,Eaten by slugs.,"Five Oaks, Beaverton, OR, USA",45.52004242,-122.8457031,Rhizopogon,Rhizopogon
35938510,11/9/19,,2383465,2019-11-22 03:58:37 UTC,needs_id,,"Douglas County, OR, USA",43.81306947,-124.1595812,Rhizopogon maculatus,Rhizopogon maculatus
36035428,11/23/19,2019-11-23 14:43:24 UTC,712654,2020-06-10 02:44:26 UTC,needs_id,,"Chatsworth, NJ, US",39.825705,-74.50026333,Rhizopogon,Rhizopogon
36068417,11/16/19,2019-11-16 17:05:00 UTC,772856,2019-11-25 19:17:18 UTC,needs_id,under pine,"Warrenton, OR, USA",46.17846944,-123.9768194,Rhizopogon occidentalis,Rhizopogon occidentalis
36090273,8/30/19,2019-08-30 21:21:00 UTC,6971,2019-11-26 07:31:24 UTC,needs_id,,"Cochise County, US-AZ, US",31.91461833,-109.26883,Rhizopogon,Rhizopogon
36119747,11/16/19,2019-11-17 01:00:00 UTC,861323,2019-11-27 10:51:08 UTC,needs_id,,"Mendocino County, US-CA, US",39.58313404,-123.5135761,Rhizopogon,Rhizopogon
36206685,11/29/19,2019-11-29 22:28:52 UTC,2149924,2019-11-30 02:50:50 UTC,needs_id,This mushroom was found in a patch of grass in my backyard. This mushroom was just growing in the patch of grass. The height of this mushroom was about half the size of my pinkie. It has round top that is light brown. The top had a little bit of white mold growing on the side of it. This mushroom also had little darker brown spots on the top.,"24th Ave N, Saint Petersburg, FL, US",27.79359269,-82.65345146,,Rhizopogon
36209698,11/29/19,2019-11-29 22:38:00 UTC,3494,2019-11-30 11:13:19 UTC,needs_id,,"Humboldt County, US-CA, US",40.70094722,-124.2032778,Rhizopogon,Rhizopogon
36214737,11/29/19,2019-11-29 13:50:47 UTC,2284381,2019-11-30 11:42:48 UTC,needs_id,,"Francis Marion National Forest, Jamestown, SC, US",33.207345,-79.609725,,Rhizopogon
36220318,8/15/19,2019-08-15 18:43:00 UTC,469820,2019-12-10 18:22:03 UTC,needs_id,,United States,31.59404905,-110.3424921,Rhizopogon,Rhizopogon
36225066,8/16/19,2019-08-16 17:37:00 UTC,469820,2019-12-10 16:40:10 UTC,needs_id,,United States,31.4944178,-110.3060633,Rhizopogon,Rhizopogon
36233163,8/19/19,2019-08-19 15:19:00 UTC,469820,2019-12-10 15:24:02 UTC,needs_id,,"Cochise County, AZ, USA",31.91648611,-109.2805417,Rhizopogon,Rhizopogon
36258005,12/1/19,2019-12-01 16:59:08 UTC,2294687,2019-12-01 17:00:10 UTC,needs_id,,"High Rock, Gloucester, MA, US",42.65440924,-70.66582396,,Rhizopogon
36264721,11/26/19,2019-11-26 20:04:43 UTC,2320812,2019-12-01 20:11:39 UTC,needs_id,,"Oregon State University Goss Stadium, Corvallis, OR, US",44.56201667,-123.2761,,Rhizopogon villosulus
36322194,12/3/19,2019-12-03 09:43:00 UTC,2191004,2019-12-06 20:30:45 UTC,needs_id,,"University of California, Berkeley, Berkeley, CA, US",37.87184028,-122.2651813,Rhizopogon occidentalis,Rhizopogon occidentalis
36327555,12/3/19,2019-12-03 20:56:20 UTC,2271866,2019-12-03 22:29:14 UTC,needs_id,"
","N Carolina Ave, Batesburg-Leesville, SC, US",33.91448667,-81.53891667,,Rhizopogon
36333787,12/3/19,2019-12-03 19:16:08 UTC,1152120,2019-12-05 18:34:58 UTC,needs_id,Found on Orcas Island under sand and evergreen needles.,"Olga, WA 98279, USA",48.61829454,-122.8285988,Rhizopogon,Rhizopogon
36365890,12/4/19,2019-12-04 15:05:49 UTC,2055558,2019-12-05 02:10:07 UTC,needs_id,,"Zena Rd NW, Salem, OR, US",45.01836383,-123.1523362,,Rhizopogon
36382698,12/5/19,2019-12-05 12:07:48 UTC,1266505,2019-12-05 18:08:44 UTC,casual,,"Heritage Hills Dr, Washington, MO, US",38.54211812,-91.00734587,,Rhizopogon
36393670,11/26/19,2019-11-26 20:03:00 UTC,1604752,2019-12-06 00:46:38 UTC,needs_id,"fruiting body round about 6cm long, outer surface a cinnamon like color with greyand purple  tones and developing. spore mass minutely chambered with a olive-gray color. rhizomorphs present, columella absent.found growing under Douglas fir.","Benton County, US-OR, US",44.56203889,-123.2763583,Rhizopogon villosulus,Rhizopogon villosulus
36441594,12/7/19,2019-12-07 12:50:00 UTC,2479284,2019-12-07 18:53:27 UTC,needs_id,,"Jonquil Ave NW, Fort Walton Beach, FL, US",30.43154826,-86.65159483,,Rhizopogon
36456157,12/7/19,2019-12-07 18:54:01 UTC,732799,2019-12-08 04:55:09 UTC,needs_id,,"Jackson Demonstration State Forest, Fort Bragg, CA, US",39.35793333,-123.6393583,,Rhizopogon
36521917,12/9/19,,394031,2019-12-10 04:37:27 UTC,needs_id,"<p>Many growing in wood chips near pine trees (3-needle, 10&quot; long) within a housing development.</p>","Tierrasanta, San Diego, California, USA",32.8249,-117.096,Rhizopogon,Rhizopogon
36543089,12/10/19,2019-12-10 19:24:00 UTC,2470671,2019-12-14 18:29:02 UTC,needs_id,"large clumps of these buried in the ground, almost like potatoes when i was pulling them out to look.","Westwood, Los Angeles, CA, USA",34.07244723,-118.4435399,Rhizopogon,Rhizopogon occidentalis
36570013,12/11/19,2019-12-11 19:16:00 UTC,444470,2019-12-14 18:26:43 UTC,needs_id,,"Westwood, Los Angeles, CA, USA",34.07518889,-118.4503556,Rhizopogon,Rhizopogon
36621665,12/13/19,2019-12-13 10:45:21 UTC,1598205,2020-01-14 05:11:30 UTC,needs_id,,"University of California, Los Angeles, Los Angeles, CA, US",34.06542468,-118.4404611,,Rhizopogon
36655396,12/14/19,2019-12-14 21:20:00 UTC,444470,2019-12-14 23:29:17 UTC,needs_id,,"Los Angeles, California, United States",34.065104,-118.441277,Rhizopogon,Rhizopogon
36659405,12/14/19,2019-12-14 17:59:25 UTC,364529,2019-12-15 17:36:42 UTC,needs_id,,"Camptonville, CA 95922, USA",39.44256197,-121.0793359,Rhizopogon,Rhizopogon
36687436,12/15/19,2019-12-15 20:25:50 UTC,24754,2019-12-16 00:02:21 UTC,needs_id,,"Santa Cruz, CA 95060, USA",37.0554657,-122.1433411,Rhizopogon,Rhizopogon
36708891,12/15/19,2019-12-15 23:15:01 UTC,25945,2019-12-16 19:19:32 UTC,needs_id,,"Nevada County, US-CA, US",39.3317076,-121.093298,Rhizopogon ellenae,Rhizopogon ellenae
36812544,12/20/19,2019-12-20 16:33:08 UTC,990805,2019-12-21 01:00:33 UTC,needs_id,,"Shake Ridge Rd, Volcano, CA, US",38.50597,-120.5128333,,Rhizopogon
36898654,12/22/19,2019-12-22 14:32:30 UTC,505171,2019-12-24 00:17:33 UTC,needs_id,,33150 Iversen Road,38.85246406,-123.583577,Rhizopogon,Rhizopogon
36919398,12/21/19,2019-12-21 17:28:26 UTC,942187,2019-12-28 19:00:36 UTC,needs_id,"Unsure of species, growing in irrigated soil with native and non-native plants ","N Saint Joseph Way, Florence, AZ, US",32.92151333,-111.26078,,Rhizopogon
37004219,12/26/19,2019-12-26 17:17:00 UTC,3494,2020-02-06 18:41:38 UTC,needs_id,,"Contra Costa County, CA, USA",37.90803611,-121.9227528,Rhizopogon,Rhizopogon
37005350,12/26/19,2019-12-26 18:23:00 UTC,3494,2019-12-30 01:47:50 UTC,needs_id,Arctostaphylos and Heteromeles arbutifolia,"Mount Diablo State Park, Contra Costa, California, United States",37.90280833,-121.9205778,Rhizopogon,Rhizopogon
37006372,12/26/19,2019-12-26 19:04:00 UTC,3494,2020-06-15 04:00:32 UTC,needs_id,closest plants are all Arctostaphylos,"Mount Diablo State Park, Contra Costa, California, United States",37.90003333,-121.9182139,Rhizopogon,Rhizopogon
37006373,12/26/19,2019-12-26 19:08:00 UTC,3494,2020-06-15 04:00:27 UTC,needs_id,closest plants are all Arctostaphylos,"Mount Diablo State Park, Contra Costa, California, United States",37.90001944,-121.9180139,Rhizopogon,Rhizopogon
37007985,12/26/19,2019-12-26 23:28:00 UTC,134993,2020-06-03 00:14:07 UTC,needs_id,"Douglas Squirrels are reportedly large consumers of truffles, but this is the first time I think I may have caught one eating one.

See second image for 4 close-up shots.  Perhaps an Oregon White Winter / Spring (Tuber sp.)?

Source: DSC03591x-3616x","Chandler Park Area, Cougar Mountain, Bellevue, WA, USA",47.554055,-122.1174145,Rhizopogon,Rhizopogon
37011502,12/27/19,2019-12-27 21:32:39 UTC,2198086,2020-02-03 23:14:25 UTC,needs_id,,"PINE MTN VALY, GA 31823, USA",32.8383088,-84.81085514,Rhizopogon,Rhizopogon
37067241,12/29/19,2019-12-29 16:12:16 UTC,1056077,2019-12-29 16:32:54 UTC,needs_id,Under pine and magnolias in St. Augustine grass. Turned up while raking. ,"Horry County, US-SC, US",33.58725696,-79.01787539,Rhizopogon,Rhizopogon
37113216,12/30/19,2019-12-30 20:24:33 UTC,2186784,2019-12-30 23:47:47 UTC,needs_id,Found in front of persimmon but lots of other trees around,St. Marks River Preserve State Park,30.37159896,-84.08705547,Rhizopogon,Rhizopogon
37203748,12/30/19,2019-12-30 23:38:00 UTC,3494,2020-06-14 23:49:00 UTC,research,"red staining at edge where cut. found in almost same location as last year.

collected ","Salt Point State Park, Sonoma, California, United States",38.57929167,-123.3067028,Rhizopogon occidentalis,Rhizopogon occidentalis
37203802,12/30/19,2019-12-30 21:54:00 UTC,3494,2020-01-05 21:02:29 UTC,needs_id,collected,"Salt Point State Park, Sonoma, California, United States",38.57465833,-123.3159167,Rhizopogon,Rhizopogon
37203817,12/30/19,2019-12-30 22:08:00 UTC,3494,2020-01-02 21:14:54 UTC,needs_id,smell = acetone,"Sonoma County, CA, USA",38.57515833,-123.3161861,Rhizopogon,Rhizopogon
37206604,12/31/19,2019-12-31 21:34:00 UTC,3494,2020-01-03 00:01:36 UTC,needs_id,,"Mendocino County, CA, USA",39.40834444,-123.7689667,Rhizopogon,Rhizopogon
37209358,1/1/20,2020-01-01 23:20:00 UTC,3494,2020-01-03 00:02:18 UTC,needs_id,,"Mendocino County, CA, USA",39.40781111,-123.7611306,Rhizopogon,Rhizopogon
37289684,12/18/19,2019-12-19 09:07:00 UTC,1439688,2020-06-03 00:15:04 UTC,needs_id,"golf ball size - left one cut in half
found by Becky Riley
under Douglas-fir ","Rasor Park - Eugene, OR, USA",44.07389424,-123.1178442,Rhizopogon,Rhizopogon
37315792,1/5/20,2020-01-05 09:51:44 UTC,2491546,2020-01-05 23:00:41 UTC,needs_id,,"W Hill Pl, Brisbane, CA, US",37.69270333,-122.4254217,,Rhizopogon
37347929,1/5/20,2020-01-05 13:36:43 UTC,540745,2020-01-06 20:47:22 UTC,needs_id,,"Winter Garden, FL 34787, USA",28.55383873,-81.64016724,Rhizopogon,Rhizopogon
37358287,1/3/20,2020-01-03 23:11:57 UTC,861323,2020-01-07 02:45:32 UTC,needs_id,,"Mendocino County, US-CA, US",39.54298728,-123.6974126,Rhizopogon,Rhizopogon
37381541,1/2/20,2020-01-02 18:34:00 UTC,543456,2020-06-03 00:15:15 UTC,needs_id,"Found under Cedrus, with no other potential mycorrhizal hosts.  Younger specimens (photos 3-6) were collected from same spot on 2/16/20.
Spores 7.7 X 3.3 (ave of 20) 6.6-8.5 X 3.1-3.6 range.  Peridium with red stains.  Black with KOH on peridium; Meltzers no reaction on peridium or immature gleba. ","Albany, CA, USA",37.89191712,-122.3020844,Rhizopogon ellenae,Rhizopogon ellenae
37385354,1/7/20,2020-01-07 16:48:00 UTC,1419641,2020-01-08 00:57:43 UTC,needs_id,,"Bol Park, Palo Alto, CA, US",37.41094981,-122.1395546,,Rhizopogon
37388770,1/7/20,2020-01-08 01:04:00 UTC,1307080,2020-01-08 07:20:55 UTC,needs_id,,"California, US",35.07044758,-120.4942082,Rhizopogon,Rhizopogon
37392706,1/7/20,2020-01-07 20:35:11 UTC,851163,2020-01-08 07:28:01 UTC,needs_id,,"Cambria, CA, USA",35.55253983,-121.0896759,Rhizopogon,Rhizopogon
37403963,1/4/20,2020-01-05 00:26:30 UTC,861323,2020-01-08 18:31:33 UTC,needs_id,,"Mendocino County, US-CA, US",39.23827215,-123.1313406,Rhizopogon,Rhizopogon
37471445,1/6/20,2020-01-06 12:34:00 UTC,390839,2020-01-11 01:35:31 UTC,needs_id,,"Del Monte Forest, CA, USA",36.59143932,-121.9300245,Rhizopogon occidentalis,Rhizopogon occidentalis
37492299,1/9/20,,491988,2020-01-11 18:32:51 UTC,needs_id,"Growing on open area in sandy soil. Nearest trees; Pinus taeda (Loblolly pine).
Third pic shows peridium staining red in KOH (10%).","Winder, GA 30680, USA",33.973783,-83.731267,Rhizopogon,Rhizopogon
37526834,,,2370628,2020-01-12 16:43:36 UTC,casual,,South Miami,25.70506973,-80.29076178,Rhizopogon,Rhizopogon
37533714,1/12/20,2020-01-12 17:47:35 UTC,8778,2020-01-13 05:01:02 UTC,needs_id,,"Alum Rock Park, Santa Clara County, US-CA, US",37.39756023,-121.8002261,Rhizopogon,Rhizopogon
37557756,1/13/20,2020-01-13 14:51:52 UTC,2517119,2020-01-13 15:15:39 UTC,needs_id,,"Sawgrass Lake Park, Saint Petersburg, FL, US",27.84459748,-82.66671464,,Rhizopogon
37636628,7/6/14,,382370,2020-01-16 02:18:41 UTC,needs_id,"<p>Found beneath Picea Sitchensis(Sitka spruce) in our backyard.  We&#8217;ve been seeing these scattered among roots and grass(specimen in these images shows growth around an actual blade of grass).</p>
<p>Temp:  upper 90&#8217;s.</p>
<p>Odor:  Spicy, slightly fruity( red wine slightly).</p>
<p>UPDATED HOST TREE7/11/14:</p>
<p>After thorough investigation- found that this host tree is not P. sitchensis but in fact P. pungens or Blue Spruce.</p>","Lila Ave., Yakima, Yakima Co., Washington, USA",46.58115,-120.5445,Rhizopogon,Rhizopogon
37637260,8/23/14,,382370,2020-01-16 22:49:22 UTC,research,"<p>Pine drop is a mycoheterotrophic plant associated with Rhizopogon.</p>
<p>Ponderosa pine, Douglas fir and Larch in canopy.</p>
<p>Temp: mid 70&#8217;s.</p>
<p>Elevation: 2700ft.</p>","Rimrock Lake, Gifford Pinchot National Forest, Yakima Co., Washington, USA",46.6396,-121.186,woodland pinedrops,Pterospora andromedea
37637551,9/10/14,,382370,2020-01-16 22:50:05 UTC,research,"<p>Single, young Pine drop plant associated and or gaining nutrients from Rhizopogon species.</p>
<p>Trees in canopy:  Douglas fir, Western hemlock, yellow cedar and red alder.</p>
<p>Temp: low 70&#8217;s.</p>
<p>Elevation: 2700ft.</p>","Rimrock Lake, Gifford Pinchot National Forest, Yakima Co., Washington, USA",46.6396,-121.186,woodland pinedrops,Pterospora andromedea
37637573,9/10/14,,382370,2020-01-16 22:52:33 UTC,research,"<p>Young and mature pine drops found beneath Douglas fir and lodge pole pine.</p>
<p>Elevation: 2700ft.</p>
<p>Temp: low 70&#8217;s.</p>
<p>Associated with Rhizopogon species.</p>","Rimrock Lake, Gifford Pinchot National Forest, Yakima Co., Washington, USA",46.6396,-121.186,woodland pinedrops,Pterospora andromedea
37642121,5/4/15,,382370,2020-01-16 05:58:17 UTC,needs_id,"<p>Fresh cluster came up today in the &#8220;mushroom pile&#8221; area of our yard.  We have a corner of the yard where our young persimmon sapling is growing that has become the mushroom spot for all old or inedible fruiting bodies for the last few seasons(corner fence w/very little sun exposure).  This week the species happened to be small mica caps against the fence.  I have found Geastrum spp., Rhizopogon app., Marasmius oreades, Lycoperdon, Scleroderma and multiple species of Agaricus in our yard so far in the last two seasons.  Not positive, but pretty convinced our throwing of these wild species in the urban setting have brought them up over time at this current location.</p>
<p>There are three distinctly different mica caps that fruit in Yakima, WA throughout the year from my personal observation;  A very small version that looks identical to the West side of WA fruiters(thin long stem, shiny., a floccose version that is much stouter and shorter(caps are almost not visible due to paper thin floccose skin surrounding fruitbodies, and finally, this species that exhibits the mica dust on cap AND the flocking on margins and young fruit bodies.</p>
<p>I&#8217;m looking forward to seeing what other species of fungi will show up and out compete local fungal residents in the yard &#8211; hopefully, most of them will come up throughout the remainder of this Spring/Summer season in our ever evolving &#8220;mushroom spot.&#8221;</p>
<p>Elevation: 1500ft.</p>
<p>Temp: 78, sunny.  Low 80&#8217;s over the last three days.</p>
<p>UPDATED 5/8/15:  Images of fully mature specimens four days after beginning of visible flush.  The caps still exhibit the tenuous flocculant(with striation) behavior as with C.flocculosus, but also have mica looking dust on young specimens.  I am leaning more toward C.flocculosus after updated growth5/8. Very large at maturity- fully expanded caps approx. 4cm wide.</p>
<p>Updated 5/29/15:  Notes below each additional image.</p>
<p>UPDATED 6/12/15: New satellite of primordial young buttons coming up in caespitose lumps near the ever growing persimmon.  This strains mycelium has gone down the fence in three different directions for over a month now.  Whenever I water, they pop up to spread more spores.</p>","Lila Ave., Yakima, Yakima Co., Washington, USA",46.58115,-120.5445,Coprinellus sect. Micacei,Micacei
37643046,8/5/15,,382370,2020-01-16 06:58:49 UTC,needs_id,"<p>Found beneath young saplings of Douglas fir, Western hemlock and Western red cedar(all within five feet of Hypogeus sample).</p>
<p>Elevation: 5000ft.</p>
<p>Temp: low 70&#8217;s.</p>
<p>Note: Was going to try and slice this down the middle to show inner context(as I usually do with truffles and false truffles), but the damn thing was rock solid from drought.  I have kept the specimen, vouchered, bagged and will study further.</p>
<p>Bone white, slight pinkish brown discoloration on lower portions of gleba.  Small evident pigtail stem in center of sporophore-perhaps rhizopogon?  Will delve further once I can crack the thing open.</p>","Cascades along Highway 12, Lewis Co. and Yakima Co., Washington, USA",46.6276,-121.6315,Hysterangium separabile,Hysterangium separabile
37688361,1/17/20,2020-01-17 20:19:18 UTC,1552950,2020-01-18 20:43:05 UTC,needs_id,,"Ascot Dr, Moraga, CA, US",37.85818306,-122.1288271,Rhizopogon,Rhizopogon
37722232,1/18/20,2020-01-18 22:08:32 UTC,1552950,2020-01-19 00:23:17 UTC,needs_id,10cm across found under Monterey pine,"Tice Valley Blvd, Walnut Creek, CA, US",37.87949599,-122.0738682,,Rhizopogon
37727109,1/18/20,2020-01-18 22:10:22 UTC,1348472,2020-01-19 00:24:16 UTC,needs_id,,"Jacks Peak Rd, Carmel, CA, US",36.56905833,-121.8595417,,Rhizopogon
37728442,1/18/20,2020-01-18 16:20:44 UTC,712654,2020-06-10 02:35:09 UTC,research,"Under pine, nearby specimens were up to 7cm long","Lundy Way, Pacifica, CA, US",37.62418667,-122.4855583,Rhizopogon occidentalis,Rhizopogon occidentalis
37733527,1/18/20,2020-01-18 20:13:53 UTC,1347174,2020-01-19 04:14:58 UTC,needs_id,,"13th St, Oakland, CA, US",37.81064167,-122.2936467,,Rhizopogon
37735219,1/17/20,2020-01-17 19:46:00 UTC,462,2020-01-19 05:17:02 UTC,needs_id,,"Point Richmond, Richmond, CA, USA",37.92848889,-122.3872694,Rhizopogon,Rhizopogon
37754608,1/17/20,2020-01-17 17:55:00 UTC,56162,2020-01-19 20:09:17 UTC,needs_id,Bon Secour NWR - Jeff Friend trail - dune habitat,"Bon Secour National Wildlife Refuge, Baldwin, Alabama, United States",30.24218889,-87.79013889,Rhizopogon,Rhizopogon
37763455,1/18/20,2020-01-18 22:17:00 UTC,301665,2020-02-20 22:32:18 UTC,needs_id,,"Marin County, CA, USA",37.95001667,-122.5998611,Rhizopogon,Rhizopogon
37769588,1/19/20,2020-01-19 12:56:00 UTC,2165875,2020-01-20 03:40:15 UTC,needs_id,,"Mt. Tabor, Portland, OR, USA",45.513705,-122.5962867,Rhizopogon,Rhizopogon
37792869,1/17/20,2020-01-17 23:32:00 UTC,948025,2020-01-20 21:19:42 UTC,needs_id,,"Serramonte, Daly City, CA, USA",37.65386997,-122.452769,Rhizopogon,Rhizopogon
37828356,1/20/20,2020-01-20 23:10:00 UTC,1514232,2020-01-21 23:50:56 UTC,needs_id,,"Wunderlich County Park, San Mateo, California, United States",37.40992778,-122.268525,Rhizopogon,Rhizopogon
37829763,1/18/20,2020-01-18 22:17:25 UTC,2540934,2020-06-03 00:18:04 UTC,needs_id,Growing in duff and soil proximal to pine and Manzanita ,"Santa Cruz, CA 95060, USA",37.05240156,-122.1312081,Rhizopogon,Rhizopogon
37862881,1/21/20,2020-01-21 19:46:09 UTC,776526,2020-02-13 02:56:14 UTC,needs_id,"Growing under cottonwoods in sandy soil. There are also Pinus jefferyi nearby. I found this truffle on the sandy soil  surface, so it may have been moved from it’s original location by a fellow mycophile (ie maybe a ground squirrel). I was thinking that maybe this could also be R. occidentalis. Peridium mostly dark red; gleba pale cream colored; smells really good!","San Bernardino National Forest, Mountain Center, CA, US",33.60233,-116.5975283,,Rhizopogon fuscorubens
37864006,1/19/20,2020-01-19 16:14:55 UTC,2186784,2020-01-23 03:25:57 UTC,needs_id,,Elinor Klapp-Phipps Park,30.5313442,-84.28946972,Rhizopogon,Rhizopogon
37925327,12/30/19,2019-12-31 01:04:00 UTC,404559,2020-06-03 00:18:57 UTC,needs_id,,"Cambria, CA, USA",35.55172222,-121.0944139,Rhizopogon,Rhizopogon
37938276,1/24/20,2020-01-24 21:56:00 UTC,9572,2020-01-25 05:01:06 UTC,needs_id,,"EBMUD, Contra Costa, California, United States",37.90110833,-122.2119306,Rhizopogon,Rhizopogon
37970448,1/25/20,2020-01-26 00:33:07 UTC,398213,2020-01-26 01:46:20 UTC,needs_id,On landscaped area with mulch and ornamental shrubs. ,"Oak Crest Dr, San Rafael, CA, US",38.00456112,-122.52008,,Rhizopogon
38019506,1/6/20,2020-01-06 16:55:00 UTC,67003,2020-01-27 06:41:19 UTC,needs_id,,"H, 70987 Crucecita, Oax., México",15.76600361,-96.13632965,Rhizopogon,Rhizopogon
38040078,1/27/20,2020-01-27 20:39:44 UTC,2369100,2020-06-03 00:20:15 UTC,needs_id,,"Cuesta Ridge Botanical Area, Santa Margarita, CA, US",35.37693167,-120.6912903,Rhizopogon,Rhizopogon
38195010,2/1/20,2020-02-01 20:00:33 UTC,171240,2020-03-15 08:29:31 UTC,needs_id,"buried 
1/4"" across
small
porous on inside
","Point Reyes National Seashore, Marin County, US-CA, US",38.03054973,-122.8104679,Rhizopogon,Rhizopogon
38320335,7/27/19,2019-07-27 22:26:34 UTC,2365851,2020-02-05 06:20:38 UTC,needs_id,,"Blountville, TN 37617, USA",36.53326356,-82.32680585,Rhizopogon,Rhizopogon
38692775,2/15/20,2020-02-15 17:22:43 UTC,1973632,2020-02-16 01:45:01 UTC,needs_id,,"Bowen Island, Bowen Island, BC, CA",49.36668333,-123.4283533,,Rhizopogon
